152410ms
========== 700 ==========
7C0 8 02 21 E1 00 00 00 00 00        15ms
7C8 8 10 09 61 E1 00 02 EB 20         1ms
7C0 8 30 00 04 00 00 00 00 00         9ms
7C8 8 21 00 06 13 00 00 00 00       118ms
7C0 8 02 13 81 00 00 00 00 00        12ms
7C8 8 02 53 00 00 00 00 00 00         4ms
7C0 8 02 13 82 00 00 00 00 00         6ms
7C8 8 02 53 00 00 00 00 00 00      2521ms

========== 726 ==========
726 8 01 3E 00 00 00 00 00 00         2ms
72E 8 01 7E 00 00 00 00 00 00        41ms
726 8 02 A8 01 00 00 00 00 00         4ms
72E 8 10 3E E8 01 00 04 FF FF         1ms
726 8 30 00 04 00 00 00 00 00         1ms
72E 8 21 FF FF 01 04 FF 00 00         5ms
72E 8 22 00 02 02 FF FF 05 01         5ms
72E 8 23 FF 0C 02 FF FF 1C 01         5ms
72E 8 24 FF 20 04 FF FF FF FF         5ms
72E 8 25 40 04 FF FF FF FF 42         5ms
72E 8 26 02 FF FF 60 04 FF FF         5ms
72E 8 27 FF FF 63 04 E6 67 41         5ms
72E 8 28 00 64 04 57 02 FF FF         3ms
72E 8 10 3C E8 01 65 02 DC 00         1ms
726 8 30 00 04 00 00 00 00 00         0ms
72E 8 21 66 05 AF F3 67 3E 80         5ms
72E 8 22 67 0F FF FF FF FF FF         5ms
72E 8 23 FF FF FF FF 00 00 00         5ms
72E 8 24 00 00 00 68 02 FF FF         5ms
72E 8 25 69 03 FF FF FF 6A 02         5ms
72E 8 26 FF FF 6C 02 FF FF 6F         5ms
72E 8 27 02 FF FF 70 02 FF FF         5ms
72E 8 28 71 03 FF FF FF 00 00         4ms
72E 8 10 38 E8 01 72 02 FF FF         1ms
726 8 30 00 04 00 00 00 00 00         1ms
72E 8 21 73 04 FF FF FF FF 74         5ms
72E 8 22 04 FF FF FF FF 75 01         5ms
72E 8 23 FF 76 02 FF FF 78 04         5ms
72E 8 24 FF FF FF FF 79 01 FF         5ms
72E 8 25 7B 02 FF FF 7D 04 FF         5ms
72E 8 26 00 00 00 80 04 FF FF         5ms
72E 8 27 FF FF 81 04 DE 00 09         5ms
72E 8 28 08 00 00 00 00 00 00         3ms
72E 8 10 3D E8 01 82 0A 10 3F         1ms
726 8 30 00 04 00 00 00 00 00         1ms
72E 8 21 7B B8 00 71 BF A0 42         5ms
72E 8 22 02 85 03 09 02 00 87         5ms
72E 8 23 01 FF 8B 01 FF 8C 08         5ms
72E 8 24 FF F8 FE 95 EB F6 C2         5ms
72E 8 25 30 8D 08 FF FF FF FF         5ms
72E 8 26 FF FF FF FF 8F 01 FF         5ms
72E 8 27 90 0B 30 00 19 F1 AF         5ms
72E 8 28 F8 00 00 1A 7A 80 00         3ms
72E 8 10 11 E8 01 93 01 FF 99         1ms
726 8 30 00 04 00 00 00 00 00         1ms
72E 8 21 06 FF FF 00 FF FF FF         5ms
72E 8 22 9A 02 FF FF 00 00 00         5ms
72E 8 10 3C E8 01 9B 38 FF FF         1ms
726 8 30 00 04 00 00 00 00 00         0ms
72E 8 21 FF FF FF FF FF FF FF         5ms
72E 8 22 FF FF FF FF FF FF FF         5ms
72E 8 23 FF FF FF FF FF FF FF         5ms
72E 8 24 FF FF FF FF FF FF FF         5ms
72E 8 25 FF FF FF FF FF FF FF         5ms
72E 8 26 FF FF FF FF FF FF FF         5ms
72E 8 27 FF FF FF FF FF FF FF         5ms
72E 8 28 FF 00 00 00 00 00 00         4ms
72E 8 10 3C E8 01 9C 38 00 00         1ms
726 8 30 00 04 00 00 00 00 00         1ms
72E 8 21 00 00 FF FF FF FF FF         5ms
72E 8 22 FF FF FF FF FF FF FF         5ms
72E 8 23 00 00 00 00 FF FF FF         5ms
72E 8 24 FF FF FF FF FF FF FF         5ms
72E 8 25 FF FF FF FF FF FF FF         5ms
72E 8 26 FF FF FF FF FF FF FF         5ms
72E 8 27 FF FF FF FF FF FF FF         5ms
72E 8 28 FF 00 00 00 00 00 00         3ms
72E 8 10 3C E8 01 9D 38 FF FF         1ms
726 8 30 00 04 00 00 00 00 00         0ms
72E 8 21 FF FF FF FF FF FF FF         5ms
72E 8 22 FF FF FF FF FF FF FF         5ms
72E 8 23 FF FF FF FF FF FF FF         5ms
72E 8 24 FF FF FF FF FF 00 00         5ms
72E 8 25 00 00 FF FF FF FF 00         5ms
72E 8 26 00 00 00 00 00 00 00         5ms
72E 8 27 00 00 00 00 FF FF FF         5ms
72E 8 28 FF FF FF FF FF 00 00         4ms
72E 8 10 38 E8 01 9E 34 00 00         1ms
726 8 30 00 04 00 00 00 00 00         0ms
72E 8 21 00 00 00 00 00 00 FF         5ms
72E 8 22 FF FF FF 00 00 00 00         5ms
72E 8 23 00 00 00 00 00 00 00         5ms
72E 8 24 00 00 00 00 00 00 00         5ms
72E 8 25 00 00 00 00 00 00 00         5ms
72E 8 26 00 00 00 00 00 00 00         5ms
72E 8 27 00 00 00 00 00 00 00         5ms
72E 8 28 00 00 00 00 00 00 00         4ms
72E 8 10 3C E8 01 9F 38 FF FF         1ms
726 8 30 00 04 00 00 00 00 00         1ms
72E 8 21 FF FF FF FF FF FF FF         5ms
72E 8 22 FF FF FF FF FF FF FF         5ms
72E 8 23 FF FF FF FF FF FF FF         5ms
72E 8 24 FF FF FF FF FF FF FF         5ms
72E 8 25 00 00 00 00 FF FF 00         5ms
72E 8 26 00 00 00 00 00 00 00         5ms
72E 8 27 00 00 00 00 00 00 FF         5ms
72E 8 28 FF 00 00 00 00 00 00         3ms
72E 8 10 33 E8 01 A0 04 FF FF         1ms
726 8 30 00 04 00 00 00 00 00         0ms
72E 8 21 FF FF C0 04 FF FF FF         5ms
72E 8 22 FF C2 0C FF FF FF FF         5ms
72E 8 23 FF FF FF FF FF FF FF         5ms
72E 8 24 FF E0 04 FF FF FF FF         5ms
72E 8 25 E1 08 FF FF FF FF FF         5ms
72E 8 26 FF FF FF E2 05 FF FF         5ms
72E 8 27 FF FF FF 00 00 00 00      1045ms
726 8 02 21 79 00 00 00 00 00         4ms
72E 8 03 61 79 00 00 00 00 00        54ms
726 8 02 21 C2 00 00 00 00 00         4ms
72E 8 10 0E 61 C2 30 44 31 33         1ms
726 8 30 00 04 00 00 00 00 00         1ms
72E 8 21 30 00 00 03 04 00 00         5ms
72E 8 22 00 00 00 00 00 00 00        10ms
726 8 02 21 E1 00 00 00 00 00         3ms
72E 8 10 0A 61 E1 00 00 02 EA         1ms
726 8 30 00 04 00 00 00 00 00         1ms
72E 8 21 20 00 05 72 00 00 00        82ms
726 8 02 10 5F 00 00 00 00 00         2ms
72E 8 02 50 01 00 00 00 00 00         8ms
726 8 02 13 81 00 00 00 00 00         5ms
72E 8 02 53 00 00 00 00 00 00         4ms
726 8 02 13 82 00 00 00 00 00         4ms
72E 8 02 53 00 00 00 00 00 00       515ms

========== 7E0 ==========
7E0 8 01 3E 00 00 00 00 00 00         5ms
7E8 8 01 7E 00 00 00 00 00 00        20ms
7E0 8 02 21 C2 00 00 00 00 00         5ms
7E8 8 10 0F 61 C2 30 55 35 30         1ms

7E0 8 30 00 04 00 00 00 00 00         1ms
7E8 8 21 30 00 21 03 04 00 00         5ms
7E8 8 22 00 01 00 00 00 00 00        10ms
7E0 8 02 21 E2 00 00 00 00 00         3ms
7E8 8 07 61 E2 F7 77 D9 F3 F0        83ms
7E0 8 02 13 80 00 00 00 00 00         3ms
7E8 8 02 53 00 00 00 00 00 00       531ms

========== 7A1 ==========
7A1 8 01 3E 00 00 00 00 00 00        36ms
7A9 8 01 7E 00 00 00 00 00 00        32ms
7A1 8 02 21 E1 00 00 00 00 00        38ms
7A9 8 10 09 61 E1 00 02 AE 20         1ms
7A1 8 30 00 04 00 00 00 00 00        14ms
7A9 8 21 00 06 4A 00 00 00 00         5ms
7A1 8 02 21 E2 00 00 00 00 00        40ms
7A9 8 07 61 E2 00 7F 59 15 C0        91ms
7A1 8 02 10 5F 00 00 00 00 00        39ms
7A9 8 02 50 01 00 00 00 00 00         5ms
7A1 8 02 13 81 00 00 00 00 00        40ms
7A9 8 02 53 00 00 00 00 00 00         5ms
7A1 8 02 13 81 00 00 00 00 00        40ms
7A9 8 02 53 00 00 00 00 00 00         4ms
7A1 8 02 13 82 00 00 00 00 00        41ms
7A9 8 02 53 00 00 00 00 00 00       505ms

========== 7C4 ==========
7C4 8 01 3E 00 00 00 00 00 00        23ms
7CC 8 01 7E 00 00 00 00 00 00        15ms
7C4 8 02 A8 01 00 00 00 00 00        24ms
7CC 8 10 3F E8 01 00 04 FF FF         1ms
7C4 8 30 00 04 00 00 00 00 00        17ms
7CC 8 21 FF FF 20 04 FF FF FF       102ms
7CC 8 22 FF 22 01 FF 26 01 FF        99ms
7CC 8 23 3D 01 FF 40 04 FF FF        99ms
7CC 8 24 FF FF 4B 01 FF 4C 02       102ms
7CC 8 25 FF FF 53 01 FF 60 04        99ms
7CC 8 26 FF FF FF FF 80 04 FF       102ms
7CC 8 27 FF FF FF 86 01 FF 89        99ms
7CC 8 28 01 FF 8A 01 FF 8B 01        99ms
7CC 8 29 FF 00 00 00 00 00 00        60ms
7CC 8 10 24 E8 01 A0 04 FF FF         1ms
7C4 8 30 00 04 00 00 00 00 00        20ms
7CC 8 21 FF FF B3 04 FF FF FF       102ms
7CC 8 22 FF C0 04 FF FF FF FF        99ms
7CC 8 23 E0 04 FF FF FF FF E1        99ms
7CC 8 24 01 FF E2 05 FF FF FF        99ms
7CC 8 25 FF FF 00 00 00 00 00      1040ms
7C4 8 02 21 89 00 00 00 00 00        23ms
7CC 8 03 61 89 30 00 00 00 00        24ms
7C4 8 02 21 E1 00 00 00 00 00        15ms
7CC 8 03 61 E1 00 00 00 00 00         4ms
7C4 8 02 21 E2 00 00 00 00 00        17ms
7CC 8 07 61 E2 00 5F 99 01 00       100ms
7C4 8 02 13 81 00 00 00 00 00        20ms
7CC 8 02 53 00 00 00 00 00 00         4ms
7C4 8 02 13 82 00 00 00 00 00        14ms
7CC 8 02 53 00 00 00 00 00 00 
